transactionId,userId,amount,timestamp,merchant,location,type,is_fraud
tx_3203,user_283,3214.17,2025-02-02 07:22:36.720675,Uber,"Dubai, UAE",offline,1
tx_3204,user_410,688.46,2025-02-02 07:22:36.720675,Disney+,"Dubai, UAE",online,0
tx_3205,user_429,3447.35,2025-02-02 07:22:36.720675,Target,"Tokyo, Japan",offline,1
tx_3206,user_379,884.54,2025-02-02 07:22:36.720675,Target,"Kyiv, Ukraine",offline,1
tx_3207,user_467,4991.06,2025-02-02 07:22:36.720675,Lyft,"Houston, USA",offline,0
tx_3208,user_334,742.03,2025-02-02 07:22:36.720675,Uber,"Rome, Italy",offline,1
tx_3209,user_12,3818.7,2025-02-02 07:22:36.720675,Microsoft Store,"Melbourne, Australia",offline,1
tx_3210,user_390,1355.69,2025-02-02 07:22:36.720675,Google Play,"Manchester, UK",offline,1
tx_3211,user_427,3634.52,2025-02-02 07:22:36.720675,Target,"Osaka, Japan",offline,0
tx_3212,user_487,2179.06,2025-02-02 07:22:36.720675,AliExpress,"Sydney, Australia",online,0
tx_3213,user_300,1823.53,2025-02-02 07:22:36.720675,Tesla,"Melbourne, Australia",offline,1
tx_3214,user_464,2993.34,2025-02-02 07:22:36.720675,Tesla,"São Paulo, Brazil",online,0
tx_3215,user_295,4823.46,2025-02-02 07:22:36.720675,Walmart,"Toronto, Canada",online,0
tx_3216,user_445,105.13,2025-02-02 07:22:36.720675,Walmart,"Rome, Italy",offline,0
tx_3217,user_416,4210.78,2025-02-02 07:22:36.720675,Uber,"New York, USA",online,0
tx_3218,user_106,1045.07,2025-02-02 07:22:36.720675,Walmart,"Tokyo, Japan",online,0
tx_3219,user_302,2092.84,2025-02-02 07:22:36.720675,Apple,"Mexico City, Mexico",offline,1
tx_3220,user_153,2818.83,2025-02-02 07:22:36.720675,Microsoft Store,"New York, USA",online,0
tx_3221,user_18,727.93,2025-02-02 07:22:36.720675,H&M,"Sydney, Australia",offline,1
tx_3222,user_16,3801.63,2025-02-02 07:22:36.720675,H&M,"Houston, USA",online,0
tx_3223,user_348,668.26,2025-02-02 07:22:36.720675,Lyft,"Houston, USA",offline,1
tx_3224,user_164,4859.4,2025-02-02 07:22:36.720675,Starbucks,"Singapore, Singapore",online,0
tx_3225,user_407,3879.98,2025-02-02 07:22:36.720675,Apple,"Vancouver, Canada",online,0
tx_3226,user_170,2058.21,2025-02-02 07:22:36.720675,Amazon,"Kyiv, Ukraine",online,0
tx_3227,user_169,2478.99,2025-02-02 07:22:36.720675,Amazon,"Boston, USA",offline,1
tx_3228,user_294,3959.71,2025-02-02 07:22:36.720675,H&M,"Boston, USA",online,0
tx_3229,user_139,741.28,2025-02-02 07:22:36.720675,Netflix,"Sydney, Australia",online,0
tx_3230,user_362,2122.18,2025-02-02 07:22:36.720675,Nike,"Manchester, UK",online,0
tx_3231,user_336,2385.87,2025-02-02 07:22:36.720675,Walmart,"Miami, USA",online,0
tx_3232,user_444,2965.51,2025-02-02 07:22:36.720675,Walmart,"Shanghai, China",offline,1
tx_3233,user_477,28.84,2025-02-02 07:22:36.720675,Lyft,"Shanghai, China",offline,1
tx_3234,user_302,3345.74,2025-02-02 07:22:36.720675,Walmart,"Berlin, Germany",online,0
tx_3235,user_478,2482.43,2025-02-02 07:22:36.720675,Walmart,"Toronto, Canada",offline,1
tx_3236,user_180,3613.63,2025-02-02 07:22:36.720675,IKEA,"Manchester, UK",offline,1
tx_3237,user_139,4154.16,2025-02-02 07:22:36.720675,Adidas,"Mexico City, Mexico",online,0
tx_3238,user_319,3125.25,2025-02-02 07:22:36.720675,Google Play,"Melbourne, Australia",online,0
tx_3239,user_47,106.8,2025-02-02 07:22:36.720675,eBay,"San Francisco, USA",online,0
tx_3240,user_36,2784.21,2025-02-02 07:22:36.720675,AliExpress,"Houston, USA",offline,1
tx_3241,user_498,849.65,2025-02-02 07:22:36.720675,PlayStation Store,"Tokyo, Japan",offline,0
tx_3242,user_476,2882.26,2025-02-02 07:22:36.720675,Amazon,"Vancouver, Canada",offline,1
tx_3243,user_24,3282.16,2025-02-02 07:22:36.720675,Tesla,"Sydney, Australia",online,0
tx_3244,user_460,397.95,2025-02-02 07:22:36.720675,Nike,"Singapore, Singapore",offline,1
tx_3245,user_227,4560.03,2025-02-02 07:22:36.720675,Walmart,"São Paulo, Brazil",offline,1
tx_3246,user_435,184.58,2025-02-02 07:22:36.720675,Hulu,"Paris, France",online,0
tx_3247,user_472,2897.59,2025-02-02 07:22:36.720675,Adidas,"San Francisco, USA",online,0
tx_3248,user_114,1188.93,2025-02-02 07:22:36.720675,Google Play,"Houston, USA",offline,1
tx_3249,user_467,4189.73,2025-02-02 07:22:36.720675,eBay,"Shanghai, China",offline,1
tx_3250,user_190,4315.04,2025-02-02 07:22:36.720675,Microsoft Store,"Toronto, Canada",online,0
tx_3251,user_30,3322.42,2025-02-02 07:22:36.720675,H&M,"New York, USA",online,0
tx_3252,user_415,4337.07,2025-02-02 07:22:36.720675,Target,"Miami, USA",offline,1
tx_3253,user_286,4112.92,2025-02-02 07:22:36.720675,eBay,"Vancouver, Canada",offline,1
tx_3254,user_393,2303.41,2025-02-02 07:22:36.720675,McDonald's,"Tokyo, Japan",online,0
tx_3255,user_87,870.41,2025-02-02 07:22:36.720675,IKEA,"Boston, USA",offline,1
tx_3256,user_113,1394.64,2025-02-02 07:22:36.720675,Burger King,"Manchester, UK",online,0
tx_3257,user_410,350.85,2025-02-02 07:22:36.720675,Walmart,"Houston, USA",offline,1
tx_3258,user_45,2285.97,2025-02-02 07:22:36.720675,Walmart,"Paris, France",online,0
tx_3259,user_341,2025.62,2025-02-02 07:22:36.720675,Google Play,"Beijing, China",online,0
tx_3260,user_477,2397.53,2025-02-02 07:22:36.720675,Uber,"Kyiv, Ukraine",offline,1
tx_3261,user_274,1382.68,2025-02-02 07:22:36.720675,H&M,"Vancouver, Canada",offline,1
tx_3262,user_131,4468.99,2025-02-02 07:22:36.720675,H&M,"São Paulo, Brazil",online,0
tx_3263,user_460,1637.03,2025-02-02 07:22:36.720675,IKEA,"San Francisco, USA",offline,1
tx_3264,user_18,2853.31,2025-02-02 07:22:36.720675,Disney+,"Vancouver, Canada",online,0
tx_3265,user_418,355.06,2025-02-02 07:22:36.720675,Target,"Manchester, UK",online,0
tx_3266,user_215,1517.11,2025-02-02 07:22:36.720675,IKEA,"Melbourne, Australia",online,0
tx_3267,user_157,3866.04,2025-02-02 07:22:36.720675,Zara,"Los Angeles, USA",offline,1
tx_3268,user_99,317.8,2025-02-02 07:22:36.720675,BestBuy,"Madrid, Spain",offline,1
tx_3269,user_98,4530.92,2025-02-02 07:22:36.720675,Microsoft Store,"Sydney, Australia",online,0
tx_3270,user_124,2440.94,2025-02-02 07:22:36.720675,AliExpress,"Chicago, USA",offline,1
tx_3271,user_28,1248.43,2025-02-02 07:22:36.720675,Zara,"São Paulo, Brazil",offline,1
tx_3272,user_442,3911.18,2025-02-02 07:22:36.720675,PlayStation Store,"Singapore, Singapore",online,0
tx_3273,user_41,2278.71,2025-02-02 07:22:36.720675,Adidas,"Manchester, UK",offline,1
tx_3274,user_434,1022.58,2025-02-02 07:22:36.720675,AliExpress,"Houston, USA",online,0
tx_3275,user_268,538.57,2025-02-02 07:22:36.720675,McDonald's,"Chicago, USA",offline,0
tx_3276,user_81,4149.05,2025-02-02 07:22:36.720675,AliExpress,"London, UK",offline,1
tx_3277,user_33,375.04,2025-02-02 07:22:36.720675,Disney+,"Beijing, China",online,0
tx_3278,user_138,4188.17,2025-02-02 07:22:36.720675,Netflix,"Mexico City, Mexico",online,0
tx_3279,user_217,1076.02,2025-02-02 07:22:36.720675,BestBuy,"Kyiv, Ukraine",online,0
tx_3280,user_468,3234.91,2025-02-02 07:22:36.720675,H&M,"Mexico City, Mexico",offline,1
tx_3281,user_435,1331.43,2025-02-02 07:22:36.720675,Sephora,"Tokyo, Japan",online,0
tx_3282,user_112,277.05,2025-02-02 07:22:36.720675,Netflix,"Singapore, Singapore",offline,1
tx_3283,user_196,1895.49,2025-02-02 07:22:36.720675,Starbucks,"Paris, France",offline,1
tx_3284,user_99,51.22,2025-02-02 07:22:36.720675,Target,"Singapore, Singapore",online,0
tx_3285,user_151,4750.95,2025-02-02 07:22:36.720675,Burger King,"Berlin, Germany",online,0
tx_3286,user_171,1930.99,2025-02-02 07:22:36.720675,Hulu,"London, UK",offline,1
tx_3287,user_6,1105.73,2025-02-02 07:22:36.720675,Nike,"Toronto, Canada",online,0
tx_3288,user_98,2108.45,2025-02-02 07:22:36.720675,PlayStation Store,"Madrid, Spain",online,0
tx_3289,user_399,1774.92,2025-02-02 07:22:36.720675,Amazon,"Kyiv, Ukraine",online,0
tx_3290,user_226,3151.38,2025-02-02 07:22:36.720675,Uber,"Beijing, China",offline,1
tx_3291,user_496,4595.36,2025-02-02 07:22:36.722177,eBay,"Vancouver, Canada",offline,1
tx_3292,user_456,3602.3,2025-02-02 07:22:36.722177,Disney+,"Sydney, Australia",offline,1
tx_3293,user_150,881.8,2025-02-02 07:22:36.722177,Tesla,"São Paulo, Brazil",offline,0
tx_3294,user_37,3312.52,2025-02-02 07:22:36.722177,Uber,"Dubai, UAE",offline,1
tx_3295,user_398,4962.86,2025-02-02 07:22:36.722177,Adidas,"Kyiv, Ukraine",offline,1
tx_3296,user_86,3122.35,2025-02-02 07:22:36.722177,Starbucks,"Chicago, USA",offline,1
tx_3297,user_278,4393.25,2025-02-02 07:22:36.722177,Tesla,"Mexico City, Mexico",offline,1
tx_3298,user_36,3587.5,2025-02-02 07:22:36.722177,PlayStation Store,"São Paulo, Brazil",offline,1
tx_3299,user_269,3352.96,2025-02-02 07:22:36.722177,Microsoft Store,"Sydney, Australia",offline,0
tx_3300,user_293,3010.84,2025-02-02 07:22:36.722177,IKEA,"Berlin, Germany",online,0
tx_3301,user_498,2220.01,2025-02-02 07:22:36.722177,Zara,"Toronto, Canada",online,0
tx_3302,user_479,3917.34,2025-02-02 07:22:36.722177,Disney+,"Mexico City, Mexico",offline,1
tx_3303,user_315,3307.41,2025-02-02 07:22:36.722177,AliExpress,"New York, USA",offline,0
tx_3304,user_59,3750.33,2025-02-02 07:22:36.722177,Adidas,"Los Angeles, USA",offline,1
tx_3305,user_135,3951.97,2025-02-02 07:22:36.722177,McDonald's,"Manchester, UK",offline,1
tx_3306,user_187,4362.21,2025-02-02 07:22:36.722177,H&M,"Paris, France",online,0
tx_3307,user_181,3261.9,2025-02-02 07:22:36.722177,Sephora,"Dubai, UAE",online,0
tx_3308,user_21,1266.51,2025-02-02 07:22:36.722177,Uber,"London, UK",offline,1
tx_3309,user_68,3024.72,2025-02-02 07:22:36.722177,H&M,"Berlin, Germany",online,0
tx_3310,user_140,870.24,2025-02-02 07:22:36.722177,Hulu,"Beijing, China",offline,1
tx_3311,user_465,4479.38,2025-02-02 07:22:36.722177,Microsoft Store,"Vancouver, Canada",online,0
tx_3312,user_115,2857.86,2025-02-02 07:22:36.722177,Adidas,"Paris, France",online,0
tx_3313,user_258,4492.89,2025-02-02 07:22:36.722177,Disney+,"Sydney, Australia",online,0
tx_3314,user_466,2661.46,2025-02-02 07:22:36.722177,Google Play,"Sydney, Australia",offline,1
tx_3315,user_470,403.92,2025-02-02 07:22:36.722177,Microsoft Store,"Houston, USA",offline,1
tx_3316,user_6,862.77,2025-02-02 07:22:36.722177,Nike,"Mexico City, Mexico",offline,1
tx_3317,user_278,4346.72,2025-02-02 07:22:36.722177,Walmart,"Rome, Italy",online,0
tx_3318,user_438,4999.5,2025-02-02 07:22:36.722177,Zara,"Kyiv, Ukraine",offline,1
tx_3319,user_478,908.26,2025-02-02 07:22:36.722177,Zara,"Tokyo, Japan",online,0
tx_3320,user_457,2404.87,2025-02-02 07:22:36.722177,Google Play,"London, UK",offline,1
tx_3321,user_190,1913.62,2025-02-02 07:22:36.722177,McDonald's,"Berlin, Germany",online,0
tx_3322,user_90,3181.95,2025-02-02 07:22:36.722177,Nike,"Manchester, UK",offline,1
tx_3323,user_29,2683.91,2025-02-02 07:22:36.722177,Sephora,"Beijing, China",online,0
tx_3324,user_380,2371.45,2025-02-02 07:22:36.722177,Walmart,"Vancouver, Canada",offline,1
tx_3325,user_338,4989.61,2025-02-02 07:22:36.722177,H&M,"Paris, France",online,0
tx_3326,user_389,4615.26,2025-02-02 07:22:36.722177,Microsoft Store,"Berlin, Germany",offline,1
tx_3327,user_54,4617.1,2025-02-02 07:22:36.722177,H&M,"Tokyo, Japan",online,0
tx_3328,user_93,1554.2,2025-02-02 07:22:36.722177,Amazon,"Los Angeles, USA",offline,1
tx_3329,user_139,2777.47,2025-02-02 07:22:36.722177,Microsoft Store,"São Paulo, Brazil",offline,0
tx_3330,user_360,3634.66,2025-02-02 07:22:36.722177,IKEA,"Miami, USA",offline,1
tx_3331,user_282,3443.69,2025-02-02 07:22:36.722177,Target,"Berlin, Germany",online,0
tx_3332,user_37,2575.65,2025-02-02 07:22:36.722177,PlayStation Store,"Beijing, China",offline,1
tx_3333,user_393,4380.5,2025-02-02 07:22:36.722177,Adidas,"Vancouver, Canada",offline,1
tx_3334,user_71,260.99,2025-02-02 07:22:36.722177,Microsoft Store,"Beijing, China",online,0
tx_3335,user_117,4803.97,2025-02-02 07:22:36.722177,Zara,"Madrid, Spain",offline,1
tx_3336,user_279,2690.73,2025-02-02 07:22:36.722177,Nike,"Beijing, China",online,0
tx_3337,user_331,1995.56,2025-02-02 07:22:36.722177,Target,"Madrid, Spain",offline,1
tx_3338,user_397,2233.87,2025-02-02 07:22:36.722177,BestBuy,"São Paulo, Brazil",online,0
tx_3339,user_384,761.32,2025-02-02 07:22:36.722177,Hulu,"New York, USA",online,0
tx_3340,user_180,4435.36,2025-02-02 07:22:36.722177,Starbucks,"Madrid, Spain",offline,1
tx_3341,user_159,3604.29,2025-02-02 07:22:36.722177,Zara,"Toronto, Canada",offline,1
tx_3342,user_375,3729.91,2025-02-02 07:22:36.722177,Nike,"Vancouver, Canada",offline,1
tx_3343,user_208,1965.38,2025-02-02 07:22:36.722177,Zara,"Miami, USA",online,0
tx_3344,user_438,105.27,2025-02-02 07:22:36.722177,Zara,"Sydney, Australia",online,0
tx_3345,user_460,726.83,2025-02-02 07:22:36.722177,eBay,"Vancouver, Canada",online,0
tx_3346,user_191,347.92,2025-02-02 07:22:36.722177,Apple,"São Paulo, Brazil",online,0
tx_3347,user_402,929.8,2025-02-02 07:22:36.722177,AliExpress,"Boston, USA",online,0
tx_3348,user_175,4271.32,2025-02-02 07:22:36.722177,Amazon,"Tokyo, Japan",offline,1
tx_3349,user_316,2256.62,2025-02-02 07:22:36.722177,Adidas,"Madrid, Spain",offline,1
tx_3350,user_55,2631.71,2025-02-02 07:22:36.722177,Apple,"London, UK",offline,1
tx_3351,user_257,919.53,2025-02-02 07:22:36.722177,Lyft,"Rome, Italy",online,0
tx_3352,user_103,2965.46,2025-02-02 07:22:36.722177,Nike,"Madrid, Spain",offline,1
tx_3353,user_269,2233.21,2025-02-02 07:22:36.722177,IKEA,"Shanghai, China",offline,0
tx_3354,user_157,2147.35,2025-02-02 07:22:36.722177,Starbucks,"Singapore, Singapore",online,0
tx_3355,user_326,1476.14,2025-02-02 07:22:36.722177,Hulu,"Paris, France",offline,0
tx_3356,user_224,4078.26,2025-02-02 07:22:36.722177,Apple,"Kyiv, Ukraine",offline,1
tx_3357,user_307,1901.85,2025-02-02 07:22:36.722177,AliExpress,"Shanghai, China",online,0
tx_3358,user_493,2055.92,2025-02-02 07:22:36.722177,Netflix,"Vancouver, Canada",online,0
tx_3359,user_63,1456.59,2025-02-02 07:22:36.722177,AliExpress,"Kyiv, Ukraine",online,0
tx_3360,user_211,37.6,2025-02-02 07:22:36.722177,BestBuy,"Madrid, Spain",offline,1
tx_3361,user_201,448.19,2025-02-02 07:22:36.722177,Google Play,"Shanghai, China",offline,1
tx_3362,user_347,710.53,2025-02-02 07:22:36.722177,BestBuy,"Melbourne, Australia",offline,1
tx_3363,user_221,3442.88,2025-02-02 07:22:36.722177,H&M,"London, UK",online,0
tx_3364,user_317,4397.93,2025-02-02 07:22:36.722177,McDonald's,"San Francisco, USA",online,0
tx_3365,user_161,155.29,2025-02-02 07:22:36.722177,Lyft,"Seattle, USA",online,0
tx_3366,user_4,2302.98,2025-02-02 07:22:36.722177,IKEA,"Beijing, China",online,0
tx_3367,user_8,644.73,2025-02-02 07:22:36.723180,Target,"Melbourne, Australia",offline,1
tx_3368,user_5,2175.94,2025-02-02 07:22:36.723180,eBay,"Osaka, Japan",offline,1
tx_3369,user_419,517.36,2025-02-02 07:22:36.723180,Netflix,"Osaka, Japan",offline,1
tx_3370,user_208,203.85,2025-02-02 07:22:36.723180,Zara,"Miami, USA",offline,1
tx_3371,user_316,4783.57,2025-02-02 07:22:36.723180,Microsoft Store,"Mexico City, Mexico",offline,1
tx_3372,user_114,1121.78,2025-02-02 07:22:36.723180,McDonald's,"Mexico City, Mexico",online,0
tx_3373,user_359,3090.9,2025-02-02 07:22:36.723180,H&M,"Shanghai, China",offline,1
tx_3374,user_141,4373.41,2025-02-02 07:22:36.723180,Microsoft Store,"Los Angeles, USA",offline,0
tx_3375,user_485,4921.08,2025-02-02 07:22:36.723180,Walmart,"Mexico City, Mexico",online,0
tx_3376,user_474,2771.83,2025-02-02 07:22:36.723180,Amazon,"Melbourne, Australia",offline,1
tx_3377,user_149,2218.64,2025-02-02 07:22:36.723180,Target,"Los Angeles, USA",offline,1
tx_3378,user_406,4826.58,2025-02-02 07:22:36.723180,Amazon,"Los Angeles, USA",online,0
tx_3379,user_366,2075.13,2025-02-02 07:22:36.723180,Starbucks,"Seattle, USA",offline,1
tx_3380,user_452,2842.29,2025-02-02 07:22:36.723180,IKEA,"Kyiv, Ukraine",offline,1
tx_3381,user_299,4997.02,2025-02-02 07:22:36.723180,Netflix,"Chicago, USA",offline,0
tx_3382,user_264,4124.54,2025-02-02 07:22:36.723180,Walmart,"Miami, USA",online,0
tx_3383,user_207,1648.25,2025-02-02 07:22:36.723180,Zara,"Miami, USA",online,0
tx_3384,user_421,4213.79,2025-02-02 07:22:36.723180,Zara,"Houston, USA",offline,1
tx_3385,user_243,710.84,2025-02-02 07:22:36.723180,Sephora,"Singapore, Singapore",offline,1
tx_3386,user_68,1817.95,2025-02-02 07:22:36.723180,Microsoft Store,"Chicago, USA",offline,1
tx_3387,user_424,4313.55,2025-02-02 07:22:36.723180,Google Play,"Los Angeles, USA",online,0
tx_3388,user_65,2515.7,2025-02-02 07:22:36.723180,Burger King,"Miami, USA",offline,1
tx_3389,user_151,3543.86,2025-02-02 07:22:36.723180,Nike,"Shanghai, China",online,0
tx_3390,user_395,4911.07,2025-02-02 07:22:36.723180,Amazon,"Boston, USA",online,0
tx_3391,user_43,127.15,2025-02-02 07:22:36.723180,Target,"São Paulo, Brazil",online,0
tx_3392,user_326,3417.76,2025-02-02 07:22:36.723180,Target,"Tokyo, Japan",offline,1
tx_3393,user_314,3968.51,2025-02-02 07:22:36.723180,McDonald's,"London, UK",online,0
tx_3394,user_179,3617.37,2025-02-02 07:22:36.723180,Hulu,"Sydney, Australia",online,0
tx_3395,user_244,2780.76,2025-02-02 07:22:36.723180,eBay,"Dubai, UAE",offline,1
tx_3396,user_54,3075.85,2025-02-02 07:22:36.723180,Uber,"Beijing, China",online,0
tx_3397,user_136,1776.53,2025-02-02 07:22:36.723180,Disney+,"São Paulo, Brazil",offline,1
tx_3398,user_165,1036.77,2025-02-02 07:22:36.723180,Zara,"Shanghai, China",offline,1
tx_3399,user_489,237.55,2025-02-02 07:22:36.723180,Starbucks,"San Francisco, USA",offline,1
tx_3400,user_364,3365.99,2025-02-02 07:22:36.723180,Tesla,"Miami, USA",offline,1
tx_3401,user_244,2171.24,2025-02-02 07:22:36.723180,Netflix,"Houston, USA",offline,1
tx_3402,user_271,4101.93,2025-02-02 07:22:36.723180,Lyft,"New York, USA",online,0
tx_3403,user_110,773.73,2025-02-02 07:22:36.723180,Tesla,"Beijing, China",offline,1
tx_3404,user_455,1971.94,2025-02-02 07:22:36.723180,McDonald's,"Melbourne, Australia",offline,1
tx_3405,user_162,2337.77,2025-02-02 07:22:36.723180,Burger King,"Seattle, USA",offline,1
tx_3406,user_108,3744.36,2025-02-02 07:22:36.723180,Amazon,"Chicago, USA",online,0
tx_3407,user_135,2891.99,2025-02-02 07:22:36.723180,eBay,"London, UK",offline,1
tx_3408,user_421,4996.66,2025-02-02 07:22:36.723180,Target,"Los Angeles, USA",online,0
tx_3409,user_42,3343.94,2025-02-02 07:22:36.723180,Hulu,"Osaka, Japan",offline,1
tx_3410,user_111,4564.67,2025-02-02 07:22:36.723180,Nike,"Paris, France",offline,1
tx_3411,user_101,1840.19,2025-02-02 07:22:36.723180,Adidas,"Miami, USA",online,0
tx_3412,user_188,627.98,2025-02-02 07:22:36.723180,eBay,"Toronto, Canada",offline,1
tx_3413,user_415,3544.06,2025-02-02 07:22:36.723180,Netflix,"Beijing, China",online,0
tx_3414,user_442,4998.55,2025-02-02 07:22:36.723180,H&M,"Singapore, Singapore",online,0
tx_3415,user_291,4981.45,2025-02-02 07:22:36.723180,Microsoft Store,"New York, USA",online,0
tx_3416,user_156,2342.95,2025-02-02 07:22:36.723180,Starbucks,"Tokyo, Japan",offline,1
tx_3417,user_130,4499.14,2025-02-02 07:22:36.723180,McDonald's,"Los Angeles, USA",online,0
tx_3418,user_398,1739.52,2025-02-02 07:22:36.723180,Sephora,"Vancouver, Canada",online,0
tx_3419,user_479,1026.63,2025-02-02 07:22:36.723180,Starbucks,"Boston, USA",offline,1
tx_3420,user_123,2302.61,2025-02-02 07:22:36.723180,Google Play,"London, UK",offline,1
tx_3421,user_199,209.39,2025-02-02 07:22:36.723180,Netflix,"Madrid, Spain",online,0
tx_3422,user_97,1043.21,2025-02-02 07:22:36.723180,AliExpress,"Manchester, UK",offline,1
tx_3423,user_313,4881.25,2025-02-02 07:22:36.723180,Burger King,"Singapore, Singapore",online,0
tx_3424,user_47,3318.9,2025-02-02 07:22:36.723180,Amazon,"Seattle, USA",online,0
tx_3425,user_331,3084.45,2025-02-02 07:22:36.723180,Walmart,"London, UK",offline,1
tx_3426,user_19,1965.65,2025-02-02 07:22:36.723180,IKEA,"Sydney, Australia",online,0
tx_3427,user_234,192.44,2025-02-02 07:22:36.723180,Disney+,"New York, USA",offline,1
tx_3428,user_118,4879.2,2025-02-02 07:22:36.723180,Adidas,"Vancouver, Canada",online,0
tx_3429,user_194,2879.29,2025-02-02 07:22:36.723180,Netflix,"São Paulo, Brazil",offline,0
tx_3430,user_437,389.26,2025-02-02 07:22:36.723180,Adidas,"Beijing, China",online,0
tx_3431,user_495,1553.68,2025-02-02 07:22:36.723180,AliExpress,"Chicago, USA",online,0
tx_3432,user_345,1587.19,2025-02-02 07:22:36.723180,Microsoft Store,"Tokyo, Japan",online,0
tx_3433,user_445,2413.16,2025-02-02 07:22:36.723180,eBay,"Singapore, Singapore",online,0
tx_3434,user_160,2451.4,2025-02-02 07:22:36.723180,Hulu,"Vancouver, Canada",online,0
tx_3435,user_195,134.53,2025-02-02 07:22:36.723180,Disney+,"Tokyo, Japan",online,0
tx_3436,user_45,1944.57,2025-02-02 07:22:36.723180,Tesla,"Rome, Italy",offline,1
tx_3437,user_41,1359.29,2025-02-02 07:22:36.723180,Adidas,"New York, USA",offline,1
tx_3438,user_154,4513.69,2025-02-02 07:22:36.723180,Lyft,"Berlin, Germany",offline,1
tx_3439,user_456,2548.21,2025-02-02 07:22:36.723180,Lyft,"Shanghai, China",offline,1
tx_3440,user_439,1584.07,2025-02-02 07:22:36.723180,IKEA,"Berlin, Germany",online,0
tx_3441,user_279,657.74,2025-02-02 07:22:36.724180,H&M,"Osaka, Japan",online,0
tx_3442,user_141,3847.31,2025-02-02 07:22:36.724180,Disney+,"Rome, Italy",online,0
tx_3443,user_59,4034.93,2025-02-02 07:22:36.724180,Tesla,"Miami, USA",online,0
tx_3444,user_54,1889.37,2025-02-02 07:22:36.724180,IKEA,"Dubai, UAE",offline,1
tx_3445,user_381,3556.18,2025-02-02 07:22:36.724180,Amazon,"Houston, USA",offline,1
tx_3446,user_156,2331.37,2025-02-02 07:22:36.724180,Hulu,"Beijing, China",offline,1
tx_3447,user_187,1208.59,2025-02-02 07:22:36.724180,Amazon,"São Paulo, Brazil",online,0
